,State,State_abbrev,Year,Gender_baby,Education_level,Education_code,Births,Avg_age_mother,Avg_birth_weight(g)
299,Arizona,AZ,2020,M,High school graduate or GED completed,3,10585,26.7,3322.5
300,Arizona,AZ,2020,M,"Some college credit, but not a degree",4,8998,28.4,3333.4
301,Arizona,AZ,2020,M,"Associate degree (AA, AS)",5,3418,30,3349.2
302,Arizona,AZ,2020,M,"Bachelor's degree (BA, AB, BS)",6,6699,31.3,3383.4
303,Arizona,AZ,2020,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,2577,32.8,3369.2
304,Arizona,AZ,2020,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,828,34,3308.8
305,Arizona,AZ,2020,M,Unknown or Not Stated,9,203,29.5,3082.4
306,Arizona,AZ,2021,F,8th grade or less,1,899,29.2,3183.5
307,Arizona,AZ,2021,F,9th through 12th grade with no diploma,2,4417,25.3,3140.5
308,Arizona,AZ,2021,F,High school graduate or GED completed,3,10448,26.9,3195.8
309,Arizona,AZ,2021,F,"Some college credit, but not a degree",4,8413,28.5,3218.7
310,Arizona,AZ,2021,F,"Associate degree (AA, AS)",5,3302,30.1,3251.6
311,Arizona,AZ,2021,F,"Bachelor's degree (BA, AB, BS)",6,6921,31.2,3274.3
312,Arizona,AZ,2021,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,2646,32.8,3217.8
313,Arizona,AZ,2021,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,808,34.1,3230.2
314,Arizona,AZ,2021,F,Unknown or Not Stated,9,174,28.4,2851.9
315,Arizona,AZ,2021,M,8th grade or less,1,939,29.6,3276
316,Arizona,AZ,2021,M,9th through 12th grade with no diploma,2,4648,25.3,3248.1
317,Arizona,AZ,2021,M,High school graduate or GED completed,3,11011,26.9,3293.3
318,Arizona,AZ,2021,M,"Some college credit, but not a degree",4,8692,28.6,3321.8
319,Arizona,AZ,2021,M,"Associate degree (AA, AS)",5,3505,29.9,3317.7
320,Arizona,AZ,2021,M,"Bachelor's degree (BA, AB, BS)",6,7362,31.2,3386.3
321,Arizona,AZ,2021,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,2667,32.8,3357
322,Arizona,AZ,2021,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,892,34.3,3340
323,Arizona,AZ,2021,M,Unknown or Not Stated,9,172,29.5,2977.1
324,Arkansas,AR,2016,F,8th grade or less,1,455,29.6,3237.2
325,Arkansas,AR,2016,F,9th through 12th grade with no diploma,2,2284,23.9,3099.7
326,Arkansas,AR,2016,F,High school graduate or GED completed,3,6053,25.1,3135.8
327,Arkansas,AR,2016,F,"Some college credit, but not a degree",4,4403,26.4,3186.9
328,Arkansas,AR,2016,F,"Associate degree (AA, AS)",5,1334,28.4,3257
329,Arkansas,AR,2016,F,"Bachelor's degree (BA, AB, BS)",6,2629,29.9,3281.6
330,Arkansas,AR,2016,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,954,31.4,3313
331,Arkansas,AR,2016,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,265,32.6,3285.3
332,Arkansas,AR,2016,F,Unknown or Not Stated,9,122,26.4,2999.1
333,Arkansas,AR,2016,M,8th grade or less,1,473,29.2,3316.5
334,Arkansas,AR,2016,M,9th through 12th grade with no diploma,2,2440,23.9,3222.9
335,Arkansas,AR,2016,M,High school graduate or GED completed,3,6341,25.1,3236.2
336,Arkansas,AR,2016,M,"Some college credit, but not a degree",4,4761,26.6,3323.6
337,Arkansas,AR,2016,M,"Associate degree (AA, AS)",5,1473,28.4,3350.3
338,Arkansas,AR,2016,M,"Bachelor's degree (BA, AB, BS)",6,2901,29.9,3410.5
339,Arkansas,AR,2016,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1007,31.3,3439.2
340,Arkansas,AR,2016,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,269,32.5,3388.6
341,Arkansas,AR,2016,M,Unknown or Not Stated,9,110,27.6,2999.9
342,Arkansas,AR,2017,F,8th grade or less,1,421,29.1,3167.6
343,Arkansas,AR,2017,F,9th through 12th grade with no diploma,2,2242,24,3105.2
344,Arkansas,AR,2017,F,High school graduate or GED completed,3,6204,25.2,3109.9
345,Arkansas,AR,2017,F,"Some college credit, but not a degree",4,4302,26.6,3181.8
346,Arkansas,AR,2017,F,"Associate degree (AA, AS)",5,1341,28.4,3206.3
347,Arkansas,AR,2017,F,"Bachelor's degree (BA, AB, BS)",6,2610,30,3282.2
348,Arkansas,AR,2017,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,931,31.7,3269.9
349,Arkansas,AR,2017,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,249,32.4,3250.5
350,Arkansas,AR,2017,F,Unknown or Not Stated,9,93,27.4,2986.7
351,Arkansas,AR,2017,M,8th grade or less,1,451,28.6,3281.6
352,Arkansas,AR,2017,M,9th through 12th grade with no diploma,2,2333,24.2,3199.4
353,Arkansas,AR,2017,M,High school graduate or GED completed,3,6316,25.3,3230.2
354,Arkansas,AR,2017,M,"Some college credit, but not a degree",4,4532,26.7,3297.3
355,Arkansas,AR,2017,M,"Associate degree (AA, AS)",5,1382,28.5,3329.5
356,Arkansas,AR,2017,M,"Bachelor's degree (BA, AB, BS)",6,2746,29.9,3410.9
357,Arkansas,AR,2017,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1017,31.5,3404.8
358,Arkansas,AR,2017,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,246,32.4,3309.7
359,Arkansas,AR,2017,M,Unknown or Not Stated,9,104,27.9,3064.2
360,Arkansas,AR,2018,F,8th grade or less,1,441,29.6,3211.6
361,Arkansas,AR,2018,F,9th through 12th grade with no diploma,2,2116,24.1,3079.8
362,Arkansas,AR,2018,F,High school graduate or GED completed,3,5804,25.2,3124.9
363,Arkansas,AR,2018,F,"Some college credit, but not a degree",4,4209,26.7,3165.4
364,Arkansas,AR,2018,F,"Associate degree (AA, AS)",5,1501,28.5,3228.2
365,Arkansas,AR,2018,F,"Bachelor's degree (BA, AB, BS)",6,2637,30.1,3283.6
366,Arkansas,AR,2018,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1072,31.9,3283.6
367,Arkansas,AR,2018,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,268,32.4,3237.6
368,Arkansas,AR,2018,F,Unknown or Not Stated,9,140,27.4,2995.5
369,Arkansas,AR,2018,M,8th grade or less,1,419,29.6,3217.1
370,Arkansas,AR,2018,M,9th through 12th grade with no diploma,2,2185,24.3,3158.7
371,Arkansas,AR,2018,M,High school graduate or GED completed,3,6155,25.2,3225.9
372,Arkansas,AR,2018,M,"Some college credit, but not a degree",4,4357,26.8,3300.1
373,Arkansas,AR,2018,M,"Associate degree (AA, AS)",5,1477,28.3,3374.9
374,Arkansas,AR,2018,M,"Bachelor's degree (BA, AB, BS)",6,2654,30,3393.3
375,Arkansas,AR,2018,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1115,31.7,3401
376,Arkansas,AR,2018,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,311,32.6,3396.7
377,Arkansas,AR,2018,M,Unknown or Not Stated,9,157,28,3067.4
378,Arkansas,AR,2019,F,8th grade or less,1,373,29.8,3230.5
379,Arkansas,AR,2019,F,9th through 12th grade with no diploma,2,1945,24.2,3086.7
380,Arkansas,AR,2019,F,High school graduate or GED completed,3,6009,25.2,3110.5
381,Arkansas,AR,2019,F,"Some college credit, but not a degree",4,4072,27,3160.6
382,Arkansas,AR,2019,F,"Associate degree (AA, AS)",5,1408,28.4,3203.2
383,Arkansas,AR,2019,F,"Bachelor's degree (BA, AB, BS)",6,2507,30.1,3274.9
384,Arkansas,AR,2019,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1110,31.7,3301.8
385,Arkansas,AR,2019,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,246,32.8,3289.5
386,Arkansas,AR,2019,F,Unknown or Not Stated,9,135,26.9,3012.2
387,Arkansas,AR,2019,M,8th grade or less,1,426,29,3304
388,Arkansas,AR,2019,M,9th through 12th grade with no diploma,2,2019,24.2,3159.8
389,Arkansas,AR,2019,M,High school graduate or GED completed,3,6218,25.4,3220
390,Arkansas,AR,2019,M,"Some college credit, but not a degree",4,4278,26.8,3276
391,Arkansas,AR,2019,M,"Associate degree (AA, AS)",5,1481,28.6,3341.2
392,Arkansas,AR,2019,M,"Bachelor's degree (BA, AB, BS)",6,2758,30,3397.7
393,Arkansas,AR,2019,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1134,31.4,3395.9
394,Arkansas,AR,2019,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,303,32.9,3323.5
395,Arkansas,AR,2019,M,Unknown or Not Stated,9,142,26.8,3057.4
396,Arkansas,AR,2020,F,8th grade or less,1,396,29.6,3149.8
397,Arkansas,AR,2020,F,9th through 12th grade with no diploma,2,1806,24.4,3089
398,Arkansas,AR,2020,F,High school graduate or GED completed,3,5793,25.4,3111.8
399,Arkansas,AR,2020,F,"Some college credit, but not a degree",4,3763,27,3162.5
400,Arkansas,AR,2020,F,"Associate degree (AA, AS)",5,1442,28.8,3219.5
401,Arkansas,AR,2020,F,"Bachelor's degree (BA, AB, BS)",6,2513,30,3251.9
402,Arkansas,AR,2020,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1067,31.6,3255.8
403,Arkansas,AR,2020,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,293,32.8,3242.6
404,Arkansas,AR,2020,F,Unknown or Not Stated,9,138,27.1,2935.1
405,Arkansas,AR,2020,M,8th grade or less,1,427,29.2,3302.4
406,Arkansas,AR,2020,M,9th through 12th grade with no diploma,2,1866,24.1,3191.1
407,Arkansas,AR,2020,M,High school graduate or GED completed,3,6060,25.4,3230.9
408,Arkansas,AR,2020,M,"Some college credit, but not a degree",4,3903,27.1,3266.7
409,Arkansas,AR,2020,M,"Associate degree (AA, AS)",5,1498,28.4,3314.9
410,Arkansas,AR,2020,M,"Bachelor's degree (BA, AB, BS)",6,2687,30.1,3371.8
411,Arkansas,AR,2020,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1118,31.5,3386.3
412,Arkansas,AR,2020,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,304,32.5,3325.6
413,Arkansas,AR,2020,M,Unknown or Not Stated,9,177,26.3,3165.8
414,Arkansas,AR,2021,F,8th grade or less,1,391,28.9,3173.9
415,Arkansas,AR,2021,F,9th through 12th grade with no diploma,2,1751,24.6,3045.4
416,Arkansas,AR,2021,F,High school graduate or GED completed,3,5872,25.5,3109.6
417,Arkansas,AR,2021,F,"Some college credit, but not a degree",4,3660,27,3183.4
418,Arkansas,AR,2021,F,"Associate degree (AA, AS)",5,1550,28.7,3191.8
419,Arkansas,AR,2021,F,"Bachelor's degree (BA, AB, BS)",6,2703,30,3249.2
420,Arkansas,AR,2021,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1208,31.6,3247.1
421,Arkansas,AR,2021,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,346,32.9,3222.8
422,Arkansas,AR,2021,F,Unknown or Not Stated,9,188,28.3,2912.7
423,Arkansas,AR,2021,M,8th grade or less,1,393,29.6,3243.8
424,Arkansas,AR,2021,M,9th through 12th grade with no diploma,2,1756,24.4,3174.5
425,Arkansas,AR,2021,M,High school graduate or GED completed,3,6207,25.4,3221.5
426,Arkansas,AR,2021,M,"Some college credit, but not a degree",4,3759,27.1,3270.2
427,Arkansas,AR,2021,M,"Associate degree (AA, AS)",5,1507,28.7,3322.3
428,Arkansas,AR,2021,M,"Bachelor's degree (BA, AB, BS)",6,2837,30,3377.2
429,Arkansas,AR,2021,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1304,31.8,3413.2
430,Arkansas,AR,2021,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,342,32.9,3401.1
431,Arkansas,AR,2021,M,Unknown or Not Stated,9,191,28.3,2853.5
432,California,CA,2016,F,8th grade or less,1,9981,31.4,3253.9
433,California,CA,2016,F,9th through 12th grade with no diploma,2,23614,26.6,3214.7
434,California,CA,2016,F,High school graduate or GED completed,3,57435,27.1,3235.8
435,California,CA,2016,F,"Some college credit, but not a degree",4,47094,28.4,3239.1
436,California,CA,2016,F,"Associate degree (AA, AS)",5,15512,30.5,3256.2
437,California,CA,2016,F,"Bachelor's degree (BA, AB, BS)",6,45550,32.3,3253
438,California,CA,2016,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,20235,33.4,3240.1
439,California,CA,2016,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,6741,34.7,3223.9
440,California,CA,2016,F,Unknown or Not Stated,9,12246,30.6,3200.7
441,California,CA,2016,M,8th grade or less,1,10245,31.4,3345.4
442,California,CA,2016,M,9th through 12th grade with no diploma,2,24405,26.6,3309
443,California,CA,2016,M,High school graduate or GED completed,3,59967,27.1,3335.3
444,California,CA,2016,M,"Some college credit, but not a degree",4,49404,28.4,3349
445,California,CA,2016,M,"Associate degree (AA, AS)",5,16283,30.4,3358.5
446,California,CA,2016,M,"Bachelor's degree (BA, AB, BS)",6,48516,32.2,3364.6
447,California,CA,2016,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,21445,33.4,3354.4
448,California,CA,2016,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,7042,34.6,3324.8
449,California,CA,2016,M,Unknown or Not Stated,9,13112,30.6,3308
450,California,CA,2017,F,8th grade or less,1,9023,31.3,3246
451,California,CA,2017,F,9th through 12th grade with no diploma,2,21081,27,3219.8
452,California,CA,2017,F,High school graduate or GED completed,3,55492,27.2,3229.8
453,California,CA,2017,F,"Some college credit, but not a degree",4,45345,28.6,3241.9
454,California,CA,2017,F,"Associate degree (AA, AS)",5,14970,30.6,3251
455,California,CA,2017,F,"Bachelor's degree (BA, AB, BS)",6,45727,32.4,3251.1
456,California,CA,2017,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,20082,33.6,3243.9
457,California,CA,2017,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,6639,34.8,3218
458,California,CA,2017,F,Unknown or Not Stated,9,11401,30.9,3205.3
459,California,CA,2017,M,8th grade or less,1,9238,31.4,3331.5
460,California,CA,2017,M,9th through 12th grade with no diploma,2,22095,26.9,3301.8
461,California,CA,2017,M,High school graduate or GED completed,3,57487,27.2,3329.7
462,California,CA,2017,M,"Some college credit, but not a degree",4,47897,28.6,3347.6
463,California,CA,2017,M,"Associate degree (AA, AS)",5,15877,30.5,3351
464,California,CA,2017,M,"Bachelor's degree (BA, AB, BS)",6,48441,32.4,3361.6
465,California,CA,2017,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,21374,33.5,3347.8
466,California,CA,2017,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,7064,34.7,3326.7
467,California,CA,2017,M,Unknown or Not Stated,9,12425,31,3291.9
468,California,CA,2018,F,8th grade or less,1,8265,31.3,3253.3
469,California,CA,2018,F,9th through 12th grade with no diploma,2,19133,27.2,3205.4
470,California,CA,2018,F,High school graduate or GED completed,3,53314,27.4,3232.9
471,California,CA,2018,F,"Some college credit, but not a degree",4,43584,28.8,3240.8
472,California,CA,2018,F,"Associate degree (AA, AS)",5,14621,30.6,3243.2
473,California,CA,2018,F,"Bachelor's degree (BA, AB, BS)",6,44835,32.5,3252.6
474,California,CA,2018,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,20175,33.7,3238.3
475,California,CA,2018,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,6774,34.8,3220.2
476,California,CA,2018,F,Unknown or Not Stated,9,11830,31,3190.4
477,California,CA,2018,M,8th grade or less,1,8452,31.4,3328.1
478,California,CA,2018,M,9th through 12th grade with no diploma,2,19711,27.2,3307.4
479,California,CA,2018,M,High school graduate or GED completed,3,55222,27.4,3327.5
480,California,CA,2018,M,"Some college credit, but not a degree",4,45121,28.8,3341.5
481,California,CA,2018,M,"Associate degree (AA, AS)",5,15251,30.8,3353.9
482,California,CA,2018,M,"Bachelor's degree (BA, AB, BS)",6,47166,32.5,3364
483,California,CA,2018,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,21646,33.6,3350.9
484,California,CA,2018,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,7138,34.8,3339.4
485,California,CA,2018,M,Unknown or Not Stated,9,12682,31.1,3298.6
486,California,CA,2019,F,8th grade or less,1,7278,31.2,3234.4
487,California,CA,2019,F,9th through 12th grade with no diploma,2,17231,27.5,3204.5
488,California,CA,2019,F,High school graduate or GED completed,3,51369,27.5,3224.5
489,California,CA,2019,F,"Some college credit, but not a degree",4,41911,28.9,3239.9
490,California,CA,2019,F,"Associate degree (AA, AS)",5,14383,30.8,3242.5
491,California,CA,2019,F,"Bachelor's degree (BA, AB, BS)",6,44430,32.5,3244.1
492,California,CA,2019,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,20374,33.7,3231.7
493,California,CA,2019,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,6844,34.9,3206.7
494,California,CA,2019,F,Unknown or Not Stated,9,13456,31.1,3183.6
495,California,CA,2019,M,8th grade or less,1,7632,31.2,3311.5
496,California,CA,2019,M,9th through 12th grade with no diploma,2,18052,27.3,3302.7
497,California,CA,2019,M,High school graduate or GED completed,3,54019,27.5,3323.1
498,California,CA,2019,M,"Some college credit, but not a degree",4,43524,29,3339.2
499,California,CA,2019,M,"Associate degree (AA, AS)",5,15469,30.7,3355.6
500,California,CA,2019,M,"Bachelor's degree (BA, AB, BS)",6,47107,32.6,3353.1
501,California,CA,2019,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,21683,33.7,3336.5
502,California,CA,2019,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,7226,34.8,3325.6
503,California,CA,2019,M,Unknown or Not Stated,9,14491,31.2,3282.9
504,California,CA,2020,F,8th grade or less,1,6716,31.3,3223.7
505,California,CA,2020,F,9th through 12th grade with no diploma,2,15306,27.5,3202.5
506,California,CA,2020,F,High school graduate or GED completed,3,48899,27.7,3231.5
507,California,CA,2020,F,"Some college credit, but not a degree",4,38645,29.1,3240.8
508,California,CA,2020,F,"Associate degree (AA, AS)",5,13978,30.8,3253.8
509,California,CA,2020,F,"Bachelor's degree (BA, AB, BS)",6,42045,32.6,3249.7
510,California,CA,2020,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,19484,33.8,3232.4
511,California,CA,2020,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,6516,34.9,3204.3
512,California,CA,2020,F,Unknown or Not Stated,9,13892,31,3187.7
513,California,CA,2020,M,8th grade or less,1,6691,31.2,3325.2
514,California,CA,2020,M,9th through 12th grade with no diploma,2,15921,27.6,3286.6
515,California,CA,2020,M,High school graduate or GED completed,3,50915,27.6,3327.6
516,California,CA,2020,M,"Some college credit, but not a degree",4,40223,29.1,3339.1
517,California,CA,2020,M,"Associate degree (AA, AS)",5,14387,30.8,3362.7
518,California,CA,2020,M,"Bachelor's degree (BA, AB, BS)",6,44311,32.6,3362.2
519,California,CA,2020,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,20652,33.8,3346.9
520,California,CA,2020,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,7019,34.9,3317.8
521,California,CA,2020,M,Unknown or Not Stated,9,14659,31.1,3289.1
522,California,CA,2021,F,8th grade or less,1,6186,31,3220.2
523,California,CA,2021,F,9th through 12th grade with no diploma,2,13548,27.6,3203.9
524,California,CA,2021,F,High school graduate or GED completed,3,48982,27.7,3223.8
525,California,CA,2021,F,"Some college credit, but not a degree",4,37791,29.3,3234.7
526,California,CA,2021,F,"Associate degree (AA, AS)",5,14064,30.8,3248.8
527,California,CA,2021,F,"Bachelor's degree (BA, AB, BS)",6,42965,32.6,3243.9
528,California,CA,2021,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,20431,33.9,3220.8
529,California,CA,2021,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,6977,35.1,3208.2
530,California,CA,2021,F,Unknown or Not Stated,9,15072,31,3169.8
531,California,CA,2021,M,8th grade or less,1,6324,31,3297.1
532,California,CA,2021,M,9th through 12th grade with no diploma,2,13943,27.7,3282.8
533,California,CA,2021,M,High school graduate or GED completed,3,50322,27.8,3319.4
534,California,CA,2021,M,"Some college credit, but not a degree",4,39122,29.3,3338.7
535,California,CA,2021,M,"Associate degree (AA, AS)",5,14802,30.9,3348.2
536,California,CA,2021,M,"Bachelor's degree (BA, AB, BS)",6,45112,32.7,3353.9
537,California,CA,2021,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,21231,33.8,3341.7
538,California,CA,2021,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,7608,35,3316.6
539,California,CA,2021,M,Unknown or Not Stated,9,16128,31.1,3275
540,Colorado,CO,2016,F,8th grade or less,1,802,30.8,3156.6
541,Colorado,CO,2016,F,9th through 12th grade with no diploma,2,3011,25,3096.9
542,Colorado,CO,2016,F,High school graduate or GED completed,3,6429,26.3,3108.2
543,Colorado,CO,2016,F,"Some college credit, but not a degree",4,6906,27.9,3132.7
544,Colorado,CO,2016,F,"Associate degree (AA, AS)",5,2653,30,3144.4
545,Colorado,CO,2016,F,"Bachelor's degree (BA, AB, BS)",6,7963,31.7,3188.4
546,Colorado,CO,2016,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,3423,33.3,3176.7
547,Colorado,CO,2016,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1036,34.1,3153.1
548,Colorado,CO,2016,F,Unknown or Not Stated,9,364,30.2,3070.4
549,Colorado,CO,2016,M,8th grade or less,1,844,30.3,3263.8
550,Colorado,CO,2016,M,9th through 12th grade with no diploma,2,3071,25.1,3171
551,Colorado,CO,2016,M,High school graduate or GED completed,3,6779,26.4,3205.7
552,Colorado,CO,2016,M,"Some college credit, but not a degree",4,7230,27.8,3243.5
553,Colorado,CO,2016,M,"Associate degree (AA, AS)",5,2725,29.6,3254.3
554,Colorado,CO,2016,M,"Bachelor's degree (BA, AB, BS)",6,8463,31.6,3304
555,Colorado,CO,2016,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,3553,33.2,3283.6
556,Colorado,CO,2016,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,975,34.2,3254.8
557,Colorado,CO,2016,M,Unknown or Not Stated,9,386,29.2,3144.2
558,Colorado,CO,2017,F,8th grade or less,1,815,30.4,3146.9
559,Colorado,CO,2017,F,9th through 12th grade with no diploma,2,2802,25.2,3080.6
560,Colorado,CO,2017,F,High school graduate or GED completed,3,6192,26.2,3110.1
561,Colorado,CO,2017,F,"Some college credit, but not a degree",4,6590,28.1,3117.2
562,Colorado,CO,2017,F,"Associate degree (AA, AS)",5,2628,29.9,3126.2
563,Colorado,CO,2017,F,"Bachelor's degree (BA, AB, BS)",6,7777,31.8,3174.4
564,Colorado,CO,2017,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,3423,33.3,3166.3
565,Colorado,CO,2017,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,993,34.4,3137
566,Colorado,CO,2017,F,Unknown or Not Stated,9,419,29.6,3083.6
567,Colorado,CO,2017,M,8th grade or less,1,832,30.7,3239.4
